"SessionID","Configuration Name","Observer","DeviceID","Edited","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Subject Type","Focal Name","Group Count","All Occurrence Value","All Occurrence Behavior Social Modifier","All Occurrence Comment","Question: Observer_16","Question: Enclosure_17"
"36","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-27 14:15:18","2020-08-27 14:16:41","2020-08-27 14:16:35","2020-08-27","14:16:35","2020","8","14","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Sari","","Socializing","","","Hanna","outdoors"
"41","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:12:51","2020-08-28 13:14:52","2020-08-28 13:13:03","2020-08-28","13:13:03","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Dokana","","Socializing","","","Paul","outdoors"
"41","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:12:51","2020-08-28 13:14:52","2020-08-28 13:13:27","2020-08-28","13:13:27","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Bimbo","","Socializing","Raja","","Paul","outdoors"
"41","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:12:51","2020-08-28 13:14:52","2020-08-28 13:13:33","2020-08-28","13:13:33","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Raja","","Socializing","Bimbo","","Paul","outdoors"
"41","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:12:51","2020-08-28 13:14:52","2020-08-28 13:13:47","2020-08-28","13:13:47","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Sari","","Socializing","","","Paul","outdoors"
"41","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:12:51","2020-08-28 13:14:52","2020-08-28 13:14:45","2020-08-28","13:14:45","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Pini","","Socializing","","","Paul","outdoors"
"41","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:12:51","2020-08-28 13:14:52","2020-08-28 13:14:48","2020-08-28","13:14:48","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Padana","","Socializing","","","Paul","outdoors"
"45","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:05:21","2020-08-31 13:05:54","2020-08-31 13:05:25","2020-08-31","13:05:25","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Bimbo","","Invisible","","","Lara","outdoors"
"45","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:05:21","2020-08-31 13:05:54","2020-08-31 13:05:30","2020-08-31","13:05:30","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Dokana","","Socializing","","","Lara","outdoors"
"45","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:05:21","2020-08-31 13:05:54","2020-08-31 13:05:35","2020-08-31","13:05:35","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Padana","","Socializing","","","Lara","outdoors"
"45","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:05:21","2020-08-31 13:05:54","2020-08-31 13:05:39","2020-08-31","13:05:39","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Pini","","Socializing","","","Lara","outdoors"
"45","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:05:21","2020-08-31 13:05:54","2020-08-31 13:05:45","2020-08-31","13:05:45","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Raja","","Socializing","","","Lara","outdoors"
"45","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:05:21","2020-08-31 13:05:54","2020-08-31 13:05:48","2020-08-31","13:05:48","2020","8","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Sari","","Socializing","","","Lara","outdoors"
"51","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:56:49","2020-09-01 12:57:35","2020-09-01 12:56:51","2020-09-01","12:56:51","2020","9","12","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Bimbo","","Socializing","","","Lara","outdoors"
"51","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:56:49","2020-09-01 12:57:35","2020-09-01 12:56:57","2020-09-01","12:56:57","2020","9","12","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Dokana","","Socializing","","","Lara","outdoors"
"51","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:56:49","2020-09-01 12:57:35","2020-09-01 12:57:02","2020-09-01","12:57:02","2020","9","12","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Padana","","Socializing","Sari","","Lara","outdoors"
"51","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:56:49","2020-09-01 12:57:35","2020-09-01 12:57:19","2020-09-01","12:57:19","2020","9","12","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Pini","","Socializing","","","Lara","outdoors"
"51","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:56:49","2020-09-01 12:57:35","2020-09-01 12:57:23","2020-09-01","12:57:23","2020","9","12","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Raja","","Socializing","","","Lara","outdoors"
"51","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:56:49","2020-09-01 12:57:35","2020-09-01 12:57:29","2020-09-01","12:57:29","2020","9","12","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Sari","","Socializing","Padana","","Lara","outdoors"
"56","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:12:02","2020-09-02 13:12:31","2020-09-02 13:12:12","2020-09-02","13:12:12","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Bimbo","","Socializing","","","Paul","outdoors"
"56","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:12:02","2020-09-02 13:12:31","2020-09-02 13:12:16","2020-09-02","13:12:16","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Dokana","","Socializing","","","Paul","outdoors"
"56","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:12:02","2020-09-02 13:12:31","2020-09-02 13:12:19","2020-09-02","13:12:19","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Padana","","Socializing","","","Paul","outdoors"
"56","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:12:02","2020-09-02 13:12:31","2020-09-02 13:12:21","2020-09-02","13:12:21","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Pini","","Socializing","","","Paul","outdoors"
"56","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:12:02","2020-09-02 13:12:31","2020-09-02 13:12:25","2020-09-02","13:12:25","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Raja","","Socializing","","","Paul","outdoors"
"56","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:12:02","2020-09-02 13:12:31","2020-09-02 13:12:28","2020-09-02","13:12:28","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Sari","","Socializing","","","Paul","outdoors"
"58","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:58:51","2020-09-03 13:59:42","2020-09-03 13:58:54","2020-09-03","13:58:54","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Bimbo","","Socializing","","","Hanna","outdoors"
"58","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:58:51","2020-09-03 13:59:42","2020-09-03 13:59:09","2020-09-03","13:59:09","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Dokana","","Invisible","","","Hanna","outdoors"
"58","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:58:51","2020-09-03 13:59:42","2020-09-03 13:59:16","2020-09-03","13:59:16","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Padana","","Socializing","","","Hanna","outdoors"
"58","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:58:51","2020-09-03 13:59:42","2020-09-03 13:59:21","2020-09-03","13:59:21","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Pini","","Invisible","","","Hanna","outdoors"
"58","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:58:51","2020-09-03 13:59:42","2020-09-03 13:59:27","2020-09-03","13:59:27","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Raja","","Socializing","","","Hanna","outdoors"
"58","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:58:51","2020-09-03 13:59:42","2020-09-03 13:59:36","2020-09-03","13:59:36","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Sari","","Socializing","","","Hanna","outdoors"
"63","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:35:30","2020-09-04 13:36:35","2020-09-04 13:35:33","2020-09-04","13:35:33","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Bimbo","","Socializing","","","Hanna","outdoors"
"63","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:35:30","2020-09-04 13:36:35","2020-09-04 13:35:38","2020-09-04","13:35:38","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Dokana","","Socializing","","","Hanna","outdoors"
"63","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:35:30","2020-09-04 13:36:35","2020-09-04 13:35:43","2020-09-04","13:35:43","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Padana","","Socializing","Sari","","Hanna","outdoors"
"63","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:35:30","2020-09-04 13:36:35","2020-09-04 13:35:58","2020-09-04","13:35:58","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Pini","","Socializing","","","Hanna","outdoors"
"63","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:35:30","2020-09-04 13:36:35","2020-09-04 13:36:03","2020-09-04","13:36:03","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Raja","","Socializing","Padana","","Hanna","outdoors"
"63","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:35:30","2020-09-04 13:36:35","2020-09-04 13:36:13","2020-09-04","13:36:13","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Padana","","Socializing","Raja","","Hanna","outdoors"
"63","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:35:30","2020-09-04 13:36:35","2020-09-04 13:36:26","2020-09-04","13:36:26","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Sari","","Socializing","Padana","","Hanna","outdoors"
"71","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:36:21","2020-09-07 13:37:31","2020-09-07 13:36:37","2020-09-07","13:36:37","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Bimbo","","Invisible","","","Lara","outdoors"
"71","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:36:21","2020-09-07 13:37:31","2020-09-07 13:36:39","2020-09-07","13:36:39","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Dokana","","Socializing","","","Lara","outdoors"
"71","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:36:21","2020-09-07 13:37:31","2020-09-07 13:36:49","2020-09-07","13:36:49","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Padana","","Socializing","Sari","","Lara","outdoors"
"71","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:36:21","2020-09-07 13:37:31","2020-09-07 13:36:54","2020-09-07","13:36:54","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Pini","","Socializing","","","Lara","outdoors"
"71","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:36:21","2020-09-07 13:37:31","2020-09-07 13:36:59","2020-09-07","13:36:59","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Raja","","Socializing","","","Lara","outdoors"
"71","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:36:21","2020-09-07 13:37:31","2020-09-07 13:37:23","2020-09-07","13:37:23","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Sari","","Socializing","Padana","","Lara","outdoors"
"75","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-08 13:07:22","2020-09-08 13:07:55","2020-09-08 13:07:26","2020-09-08","13:07:26","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Bimbo","","Socializing","","","Lara","outdoors"
"75","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-08 13:07:22","2020-09-08 13:07:55","2020-09-08 13:07:30","2020-09-08","13:07:30","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Dokana","","Socializing","","","Lara","outdoors"
"75","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-08 13:07:22","2020-09-08 13:07:55","2020-09-08 13:07:37","2020-09-08","13:07:37","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Padana","","Socializing","","","Lara","outdoors"
"75","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-08 13:07:22","2020-09-08 13:07:55","2020-09-08 13:07:43","2020-09-08","13:07:43","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Pini","","Invisible","","","Lara","outdoors"
"75","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-08 13:07:22","2020-09-08 13:07:55","2020-09-08 13:07:49","2020-09-08","13:07:49","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Raja","","Invisible","","","Lara","outdoors"
"75","LAAC Orangutans","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-08 13:07:22","2020-09-08 13:07:55","2020-09-08 13:07:51","2020-09-08","13:07:51","2020","9","13","Bimbo,Dokana,Padana,Pini,Raja,Sari","20.00","","600x600","","All Occurrence","Individual","Sari","","Socializing","","","Lara","outdoors"
