"SessionID","Configuration Name","Observer","DeviceID","Edited","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Subject Type","Focal Name","Group Count","All Occurrence Value","All Occurrence Behavior Social Modifier","All Occurrence Comment","Question: Observer_22","Question: Enclosure_23"
"19","LAAC B-Chimps","Daniel Hanus","ee21a853-65b4-450d-98bc-033d00df8429","No","2020-08-24 12:16:05","2020-08-24 12:17:18","2020-08-24 12:17:13","2020-08-24","12:17:13","2020","8","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Socializing","","","Lara","outdoors"
"24","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-25 13:21:33","2020-08-25 13:22:22","2020-08-25 13:21:35","2020-08-25","13:21:35","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Jeudi","","Socializing","","","Paul","outdoors"
"24","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-25 13:21:33","2020-08-25 13:22:22","2020-08-25 13:21:50","2020-08-25","13:21:50","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Socializing","Zira","","Paul","outdoors"
"24","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-25 13:21:33","2020-08-25 13:22:22","2020-08-25 13:21:59","2020-08-25","13:21:59","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Zira","","Socializing","Hope","","Paul","outdoors"
"24","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-25 13:21:33","2020-08-25 13:22:22","2020-08-25 13:22:08","2020-08-25","13:22:08","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Socializing","","","Paul","outdoors"
"24","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-25 13:21:33","2020-08-25 13:22:22","2020-08-25 13:22:16","2020-08-25","13:22:16","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Socializing","","","Paul","outdoors"
"24","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-25 13:21:33","2020-08-25 13:22:22","2020-08-25 13:22:19","2020-08-25","13:22:19","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Socializing","","","Paul","outdoors"
"28","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-26 13:08:12","2020-08-26 13:08:48","2020-08-26 13:08:17","2020-08-26","13:08:17","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Socializing","Zira","","Lara","outdoors"
"28","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-26 13:08:12","2020-08-26 13:08:48","2020-08-26 13:08:24","2020-08-26","13:08:24","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Socializing","","","Lara","outdoors"
"28","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-26 13:08:12","2020-08-26 13:08:48","2020-08-26 13:08:29","2020-08-26","13:08:29","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Socializing","","","Lara","outdoors"
"28","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-26 13:08:12","2020-08-26 13:08:48","2020-08-26 13:08:35","2020-08-26","13:08:35","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Socializing","","","Lara","outdoors"
"28","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-26 13:08:12","2020-08-26 13:08:48","2020-08-26 13:08:39","2020-08-26","13:08:39","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Jeudi","","Socializing","","","Lara","outdoors"
"28","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-26 13:08:12","2020-08-26 13:08:48","2020-08-26 13:08:43","2020-08-26","13:08:43","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Zira","","Socializing","Alex","","Lara","outdoors"
"32","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-27 13:44:11","2020-08-27 13:45:20","2020-08-27 13:44:16","2020-08-27","13:44:16","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Invisible","","","Hanna","outdoors"
"32","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-27 13:44:11","2020-08-27 13:45:20","2020-08-27 13:44:33","2020-08-27","13:44:33","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Invisible","","","Hanna","outdoors"
"32","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-27 13:44:11","2020-08-27 13:45:20","2020-08-27 13:44:41","2020-08-27","13:44:41","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Socializing","","","Hanna","outdoors"
"32","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-27 13:44:11","2020-08-27 13:45:20","2020-08-27 13:44:52","2020-08-27","13:44:52","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Socializing","","","Hanna","outdoors"
"32","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-27 13:44:11","2020-08-27 13:45:20","2020-08-27 13:45:07","2020-08-27","13:45:07","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Jeudi","","Invisible","","","Hanna","outdoors"
"32","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-27 13:44:11","2020-08-27 13:45:20","2020-08-27 13:45:12","2020-08-27","13:45:12","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Zira","","Invisible","","","Hanna","outdoors"
"39","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:15:11","2020-08-28 13:16:27","2020-08-28 13:15:14","2020-08-28","13:15:14","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Jeudi","","Socializing","","","Paul","outdoors"
"39","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:15:11","2020-08-28 13:16:27","2020-08-28 13:15:20","2020-08-28","13:15:20","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Socializing","","","Paul","outdoors"
"39","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:15:11","2020-08-28 13:16:27","2020-08-28 13:15:58","2020-08-28","13:15:58","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Zira","","Socializing","Hope","","Paul","outdoors"
"39","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:15:11","2020-08-28 13:16:27","2020-08-28 13:16:05","2020-08-28","13:16:05","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Socializing","Zira","","Paul","outdoors"
"39","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:15:11","2020-08-28 13:16:27","2020-08-28 13:16:17","2020-08-28","13:16:17","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Socializing","","","Paul","outdoors"
"39","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-28 13:15:11","2020-08-28 13:16:27","2020-08-28 13:16:22","2020-08-28","13:16:22","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Socializing","","","Paul","outdoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:01","2020-08-31","13:13:01","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Socializing","Daza","","Lara","indoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:04","2020-08-31","13:13:04","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Socializing","Alex","","Lara","indoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:15","2020-08-31","13:13:15","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Socializing","","","Lara","indoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:38","2020-08-31","13:13:38","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Socializing","Jeudi","","Lara","indoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:44","2020-08-31","13:13:44","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Jeudi","","Socializing","Hope","","Lara","indoors"
"44","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-08-31 13:12:58","2020-08-31 13:13:54","2020-08-31 13:13:49","2020-08-31","13:13:49","2020","8","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Zira","","Socializing","","","Lara","indoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:05","2020-09-01","12:55:05","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Socializing","","","Lara","outdoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:09","2020-09-01","12:55:09","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Socializing","","","Lara","outdoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:13","2020-09-01","12:55:13","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Socializing","","","Lara","outdoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:16","2020-09-01","12:55:16","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Socializing","","","Lara","outdoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:21","2020-09-01","12:55:21","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Jeudi","","Socializing","","","Lara","outdoors"
"49","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-01 12:54:48","2020-09-01 12:55:37","2020-09-01 12:55:33","2020-09-01","12:55:33","2020","9","12","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Zira","","Socializing","","","Lara","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:35","2020-09-02","13:14:35","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Invisible","","","Paul","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:37","2020-09-02","13:14:37","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Socializing","","","Paul","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:42","2020-09-02","13:14:42","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Socializing","","","Paul","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:48","2020-09-02","13:14:48","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Socializing","","","Paul","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:53","2020-09-02","13:14:53","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Jeudi","","Invisible","","","Paul","outdoors"
"54","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-02 13:14:00","2020-09-02 13:15:01","2020-09-02 13:14:57","2020-09-02","13:14:57","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Zira","","Socializing","","","Paul","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:55:25","2020-09-03","13:55:25","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Socializing","","","Hanna","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:55:33","2020-09-03","13:55:33","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Socializing","","","Hanna","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:55:38","2020-09-03","13:55:38","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Socializing","","","Hanna","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:55:45","2020-09-03","13:55:45","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Socializing","","","Hanna","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:55:55","2020-09-03","13:55:55","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Jeudi","","Socializing","","","Hanna","outdoors"
"57","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-03 13:55:21","2020-09-03 13:56:10","2020-09-03 13:56:02","2020-09-03","13:56:02","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Zira","","Invisible","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:26","2020-09-04","13:33:26","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Socializing","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:33","2020-09-04","13:33:33","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Invisible","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:37","2020-09-04","13:33:37","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Socializing","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:41","2020-09-04","13:33:41","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Socializing","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:46","2020-09-04","13:33:46","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Jeudi","","Invisible","","","Hanna","outdoors"
"62","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-04 13:33:21","2020-09-04 13:33:59","2020-09-04 13:33:50","2020-09-04","13:33:50","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Zira","","Socializing","","","Hanna","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:17","2020-09-07","13:35:17","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Socializing","","","Lara","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:21","2020-09-07","13:35:21","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Socializing","","","Lara","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:25","2020-09-07","13:35:25","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Socializing","","","Lara","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:30","2020-09-07","13:35:30","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Socializing","","","Lara","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:33","2020-09-07","13:35:33","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Jeudi","","Socializing","","","Lara","outdoors"
"69","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-07 13:35:15","2020-09-07 13:35:43","2020-09-07 13:35:38","2020-09-07","13:35:38","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Zira","","Socializing","","","Lara","outdoors"
"74","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-08 13:08:25","2020-09-08 13:09:29","2020-09-08 13:09:15","2020-09-08","13:09:15","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Alex","","Invisible","","","Lara","outdoors"
"74","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-08 13:08:25","2020-09-08 13:09:29","2020-09-08 13:09:17","2020-09-08","13:09:17","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Daza","","Invisible","","","Lara","outdoors"
"74","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-08 13:08:25","2020-09-08 13:09:29","2020-09-08 13:09:18","2020-09-08","13:09:18","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Frederike","","Invisible","","","Lara","outdoors"
"74","LAAC B-Chimps","Daniel Hanus","0033ded6-a9dd-4895-886b-c00f84eb341e","No","2020-09-08 13:08:25","2020-09-08 13:09:29","2020-09-08 13:09:20","2020-09-08","13:09:20","2020","9","13","Alex,Daza,Frederike,Hope,Jeudi,Zira","20.00","","600x600","","All Occurrence","Individual","Hope","","Invisible","","","Lara","outdoors"
